DATE_ACHAT,EAN,ID_INDIVIDU,ID_FOYER,NUM_TICKET,QUANTITE,PRIX_AP_REMISE,REMISE_VALEUR,CODE_BOUTIQUE,ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,Ligne,Famille,REGIONS,CENTRE_VILLE,TYPE_MAGASIN,PLV,gift,PRICE
2015-12-30,3585211718557,130209,127574,11,1,47,0,62,60135.0,176.0,12243.0,106B,OPERE,20.0,4.0,25.0,Corseterie,Push-up,Province,Centre Commercial,Succursale,0,0,47
2015-10-25,3585211542725,130209,127574,6,1,42,0,62,50582.0,272.0,6100.0,112B,EPURE,42.0,4.0,25.0,Corseterie,Corbeille mousse/Bandeau,Province,Centre Commercial,Succursale,0,0,42
2015-12-30,3585211718694,130209,127574,11,1,29,0,62,60167.0,90.0,12275.0,120,OPERE,20.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,29
2015-12-30,3585211609237,130209,127574,11,1,27,0,62,53600.0,19.0,7716.0,122,VERTI,20.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre Commercial,Succursale,0,0,27
2015-10-25,3585211722363,130209,127574,6,1,39,0,62,59573.0,121.0,2245.0,238,HOUPE,61.0,2.0,4.0,Homewear,Homewear_Ensemble,Province,Centre Commercial,Succursale,0,0,39
2015-12-30,3585211513442,130209,127574,11,1,25,0,62,46661.0,419.0,3637.0,340,SILK,1702.0,3.0,10.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,25
2015-10-25,3585211728983,130209,127574,6,1,39,0,62,59975.0,29.0,12083.0,244,MAMZE,10.0,2.0,10.0,Homewear,Homewear_Bas,Province,Centre Commercial,Succursale,0,0,39
2016-08-07,3585211506406,130220,127609,18,1,35,0,641,47372.0,231.0,966.0,105C,FRIVO,20.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,35
2016-08-07,3585211262951,130220,127609,18,1,26,0,641,40870.0,19.0,966.0,122,FRIVO,20.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,26
2016-08-07,3585211263279,130220,127609,18,1,32,0,641,40729.0,20.0,966.0,124,FRIVO,20.0,1.0,4.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,32
2016-01-10,3585211506444,130220,127609,7,1,25,0,641,47820.0,231.0,966.0,105C,FRIVO,42.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,25
2016-01-10,3585211442858,130220,127609,7,1,18,0,641,47892.0,19.0,966.0,122,FRIVO,42.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,18
2016-01-10,3585211443091,130220,127609,7,1,20,0,641,47931.0,21.0,966.0,128,FRIVO,42.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,20
2016-01-10,3585211699146,130220,127609,7,1,20,0,641,59529.0,21.0,966.0,128,FRIVO,67.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,20
2016-01-10,3585211699146,130220,127609,7,1,20,0,641,59529.0,21.0,966.0,128,FRIVO,67.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,20
2016-01-10,3585211698378,130220,127609,7,1,25,0,641,59451.0,231.0,966.0,105C,FRIVO,67.0,5.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,25
2016-01-10,3585211698354,130220,127609,7,1,25,0,641,59455.0,231.0,966.0,105C,FRIVO,4311.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,25
2016-01-10,3585211699184,130220,127609,7,1,20,0,641,59533.0,21.0,966.0,128,FRIVO,4311.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,20
2016-07-27,3585211773709,130230,127612,34,1,42,0,693,61271.0,143.0,12895.0,525,ESCAL,20.0,5.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,42
2016-07-27,3585211777851,130230,127612,34,1,32,0,693,62128.0,139.0,13596.0,506,SWIMM,20.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre ville,Succursale,0,0,32
2016-05-10,3585211775178,130261,127663,7,1,35,0,62,61812.0,152.0,13436.0,507,PAMPE,92.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,35
2016-05-10,3585211792748,130261,127663,7,1,35,0,62,61086.0,152.0,12772.0,507,CLAFO,1705.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,35
2016-05-10,3585211775093,130261,127663,7,1,35,0,62,61808.0,152.0,13432.0,507,PAMPE,61.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,35
2016-05-10,3585211909450,130261,127663,7,1,0,100,62,64564.0,7.0,15101.0,FAVO,TASB7,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-05-10,3585211885235,130261,127663,7,1,0,100,62,64562.0,7.0,15099.0,FAVO,OPEB7,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-05-10,3585211867798,130261,127663,7,1,0,100,62,62262.0,7.0,12713.0,FAVO,AG2VA,41.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-07-16,3585211776885,130261,127663,17,1,31,0,62,61986.0,185.0,289.0,526B,SMOKI,30.0,6.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,31
2016-07-09,3585211776038,130261,127663,1,1,32,0,61,61901.0,152.0,289.0,507,SMOKI,40.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,mag propre,0,0,32
2016-07-09,3585211776922,130261,127663,1,1,45,0,61,61990.0,185.0,289.0,526B,SMOKI,40.0,6.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,mag propre,0,0,45
2016-07-09,3585211771378,130261,127663,1,1,49,0,61,61558.0,185.0,13182.0,526B,MARIN,21.0,6.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,mag propre,0,0,49
2016-07-09,3585211770456,130261,127663,1,1,35,0,61,61470.0,152.0,13094.0,507,MARIN,21.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,mag propre,0,0,35
2015-10-02,3585211779459,130261,127663,5,1,0,100,61,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Province,Centre Commercial,mag propre,0,1,0
2015-10-02,3585211718748,130261,127663,5,1,29,0,61,60172.0,90.0,12280.0,120,OPERE,41.0,3.0,3.0,Corseterie,Slip,Province,Centre Commercial,mag propre,0,0,29
2015-10-02,3585211718601,130261,127663,5,1,47,0,61,60140.0,176.0,12248.0,106B,OPERE,41.0,6.0,25.0,Corseterie,Push-up,Province,Centre Commercial,mag propre,0,0,47
2016-07-31,3585211861055,130277,127704,21,1,49,0,692,64732.0,30.0,11078.0,245,AUDAC,2111.0,1.0,10.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,49
2016-07-31,3585211847202,130277,127704,21,1,29,0,692,62422.0,19.0,11424.0,122,COCOT,20.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2016-07-31,3585211849367,130277,127704,21,1,49,0,692,65115.0,222.0,15360.0,106C,DELIC,6119.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,49
2016-07-31,3585211814662,130277,127704,21,1,20,0,692,63344.0,159.0,14003.0,126,IMPAT,70.0,2.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,20
2015-10-12,3585211718960,130277,127704,9,1,49,0,691,60194.0,97.0,12302.0,140,OPERE,20.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Succursale,0,0,49
2016-07-31,3585211814389,130277,127704,21,1,31,0,692,63319.0,222.0,13978.0,106C,IMPAT,70.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,31
2015-10-12,3585211718793,130277,127704,9,1,25,0,691,60177.0,19.0,12285.0,122,OPERE,20.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,25
2016-07-31,3585211849961,130277,127704,21,1,29,0,692,65179.0,21.0,15424.0,128,DELIC,6119.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,29
2015-10-12,3585211718625,130277,127704,9,1,47,0,691,60142.0,222.0,12250.0,106C,OPERE,20.0,5.0,25.0,Corseterie,Push-up,Province,Centre ville,Succursale,0,0,47
2016-07-31,3585211849848,130277,127704,21,1,36,0,692,65167.0,20.0,15412.0,124,DELIC,6119.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,36
2016-07-31,3585211785313,130277,127704,21,1,30,0,692,62430.0,20.0,11424.0,124,COCOT,20.0,1.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,30
2015-10-12,3585211725500,130277,127704,9,1,52,0,691,59090.0,228.0,11631.0,101C,EXTRA,7005.0,5.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,52
2015-10-12,3585211726088,130277,127704,9,1,36,0,691,59147.0,21.0,11688.0,128,EXTRA,7005.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,36
2016-07-02,3585211546143,130455,127815,28,1,17,0,350,50597.0,90.0,6115.0,120,EPURE,11.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,Affilié,0,0,17
2016-07-02,3585211546143,130455,127815,28,1,17,0,350,50597.0,90.0,6115.0,120,EPURE,11.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,Affilié,0,0,17
2016-07-02,3585211546266,130455,127815,28,1,17,0,350,50609.0,90.0,6127.0,120,EPURE,42.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,Affilié,0,0,17
2016-04-27,3585211773853,130522,127966,16,1,35,0,941,61313.0,147.0,12937.0,536,ESCAL,20.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,35
2016-04-27,3585211779299,130522,127966,16,1,45,0,941,61294.0,252.0,12918.0,529C,ESCAL,20.0,6.0,25.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,45
2016-05-28,3585211783401,130522,127966,18,1,42,0,941,62741.0,198.0,11424.0,100B,COCOT,3020.0,5.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,42
2016-02-19,3585211773709,130522,127966,10,1,42,0,941,61271.0,143.0,12895.0,525,ESCAL,20.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,42
2016-02-19,3585211804229,130522,127966,10,1,25,0,941,61604.0,66.0,13228.0,540,MARIN,20.0,1.0,5.0,Bain,Bain_Beachwear,Paris,Centre Commercial,Succursale,0,0,25
2016-02-19,3585211773822,130522,127966,10,1,35,0,941,61310.0,147.0,12934.0,536,ESCAL,20.0,2.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,35
2016-06-30,3585211134050,130522,127966,51,1,23,0,941,36200.0,96.0,966.0,121,FRIVO,11.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,23
2016-06-30,3585211128028,130522,127966,51,1,39,0,941,36720.0,213.0,966.0,100D,FRIVO,11.0,6.0,25.0,Corseterie,Emboitant,Paris,Centre Commercial,Succursale,0,0,39
2016-02-26,3585211801655,130522,127966,9,1,29,0,941,63873.0,30.0,14474.0,245,MISS,41.0,3.0,10.0,Homewear,Homewear_Ensemble,Paris,Centre Commercial,Succursale,0,0,29
2016-02-26,7000000000102,130522,127966,9,1,0,100,941,64567.0,7.0,15103.0,FAVO,CHOIX,13.0,1.0,5.0,,,Paris,Centre Commercial,Succursale,0,1,0
2016-03-03,3585211790003,130522,127966,9,1,35,0,941,63513.0,20.0,14172.0,124,IRONI,11.0,2.0,10.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,35
2016-02-26,3585211790171,130522,127966,9,1,0,100,941,63530.0,21.0,14189.0,128,IRONI,20.0,3.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,0
2016-02-26,3585211789052,130522,127966,9,1,0,100,941,63418.0,228.0,14077.0,101C,IRONI,20.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre Commercial,Succursale,0,0,0
2016-03-03,3585211789137,130522,127966,9,1,42,0,941,63426.0,229.0,14085.0,101D,IRONI,11.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre Commercial,Succursale,0,0,42
2016-03-03,3585211789830,130522,127966,9,1,29,0,941,63496.0,90.0,14155.0,120,IRONI,11.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,29
2016-05-28,3585211785566,130522,127966,18,1,29,0,941,62889.0,21.0,11424.0,128,COCOT,3020.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,29
2016-03-28,3585211790409,130560,128004,2,1,39,0,721,58139.0,213.0,2305.0,100D,JALOU,61.0,5.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,39
2016-03-28,3585211791147,130560,128004,2,1,27,0,721,58177.0,159.0,2305.0,126,JALOU,61.0,5.0,3.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,27
2015-12-29,3585211809378,130560,128004,2,1,39,0,721,60661.0,627.0,12534.0,227,LIBER,41.0,1.0,5.0,,,Province,Centre ville,Succursale,0,0,39
2015-12-29,3585211730962,130560,128004,2,1,95,0,721,60011.0,112.0,12119.0,213,MERVE,6113.0,5.0,3.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,95
2016-05-02,3585211788987,130806,128200,1,1,42,0,591,63411.0,227.0,14070.0,101B,IRONI,21.0,6.0,25.0,Corseterie,Corbeille,Province,Centre Commercial,Succursale,0,0,42
2016-05-02,3585211789953,130806,128200,1,1,29,0,591,63508.0,90.0,14167.0,120,IRONI,21.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,29
2016-05-02,3585211789953,130806,128200,1,1,29,0,591,63508.0,90.0,14167.0,120,IRONI,21.0,4.0,3.0,Corseterie,Slip,Province,Centre Commercial,Succursale,0,0,29
2016-05-02,3585211885235,130806,128200,1,1,0,100,591,64562.0,7.0,15099.0,FAVO,OPEB7,13.0,1.0,5.0,,,Province,Centre Commercial,Succursale,0,1,0
2016-05-02,3585211770241,130806,128200,1,1,69,0,591,61441.0,237.0,13065.0,505C,MARIN,41.0,5.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,69
2016-05-02,3585211770500,130806,128200,1,1,35,0,591,61475.0,152.0,13099.0,507,MARIN,41.0,4.0,3.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,35
2016-05-02,3585211771521,130806,128200,1,1,49,0,591,61573.0,236.0,13197.0,526C,MARIN,41.0,5.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,49
2016-08-09,3585211770647,130806,128200,10,1,31,0,591,61490.0,187.0,13114.0,523B,MARIN,41.0,6.0,25.0,Bain,Bain_Maillot,Province,Centre Commercial,Succursale,0,0,31
2015-10-14,3585211726101,130838,128299,11,1,36,0,692,59149.0,21.0,11690.0,128,EXTRA,7005.0,3.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,36
2015-10-14,3585211725692,130838,128299,11,1,49,0,692,59109.0,180.0,11650.0,105A,EXTRA,7005.0,6.0,25.0,Corseterie,Triangle/Brassiere,Province,Centre ville,Succursale,0,0,49
2015-10-14,3585211725982,130838,128299,11,1,39,0,692,59137.0,20.0,11678.0,124,EXTRA,7005.0,3.0,10.0,Corseterie,Short,Province,Centre ville,Succursale,0,0,39
2016-04-04,3585211790164,130846,128333,3,1,29,0,930,63529.0,21.0,14188.0,128,IRONI,20.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,29
2016-04-04,3585211790164,130846,128333,3,1,29,0,930,63529.0,21.0,14188.0,128,IRONI,20.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre Commercial,Succursale,0,0,29
2016-04-04,3585211790034,130846,128333,3,1,35,0,930,63516.0,20.0,14175.0,124,IRONI,20.0,1.0,10.0,Corseterie,Short,Paris,Centre Commercial,Succursale,0,0,35
2016-04-04,3585211789779,130846,128333,3,1,45,0,930,63490.0,222.0,14149.0,106C,IRONI,20.0,6.0,25.0,Corseterie,Push-up,Paris,Centre Commercial,Succursale,0,0,45
2016-04-05,3585211788895,130848,128331,12,1,42,0,922,63402.0,227.0,14061.0,101B,IRONI,11.0,5.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,42
2016-04-05,3585211790119,130848,128331,12,1,29,0,922,63524.0,21.0,14183.0,128,IRONI,11.0,1.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,29
2016-04-05,3585211790119,130848,128331,12,1,29,0,922,63524.0,21.0,14183.0,128,IRONI,11.0,1.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,29
2016-04-05,3585211380761,130848,128331,12,1,55,0,922,,,,,,,,,,,Paris,Centre ville,Succursale,0,0,55
2016-04-05,3585211667107,130848,128331,12,1,25,0,922,53640.0,420.0,3614.0,341,MILK,10.0,2.0,10.0,Corseterie,String/Tanga,Paris,Centre ville,Succursale,0,0,25
2016-04-05,3585211796296,130848,128331,12,1,65,0,922,64351.0,24.0,14952.0,141,SOUVI,61.0,2.0,10.0,Corseterie,Corseterie_PP,Paris,Centre ville,Succursale,0,0,65
2016-04-05,3585211555725,130848,128331,12,1,40,0,922,50778.0,176.0,6293.0,106B,VANIT,10.0,5.0,25.0,Corseterie,Push-up,Paris,Centre ville,Succursale,0,0,40
2016-04-05,3585211556197,130848,128331,12,1,26,0,922,50858.0,20.0,6373.0,124,VANIT,10.0,1.0,10.0,Corseterie,Short,Paris,Centre ville,Succursale,0,0,26
2016-07-20,3585211797439,130858,128320,16,1,25,0,771,64011.0,155.0,14612.0,119,OMBRE,61.0,4.0,3.0,Corseterie,Slip,Paris,Centre Commercial,Succursale,0,0,25
2016-07-20,3585211778452,130858,128320,16,1,31,0,771,62188.0,153.0,13656.0,529B,SWIMM,30.0,6.0,25.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,31
2016-07-20,3585211779114,130858,128320,16,1,20,0,771,62249.0,156.0,13717.0,552,SWIMM,30.0,5.0,3.0,Bain,Bain_Maillot,Paris,Centre Commercial,Succursale,0,0,20
2016-07-20,3585211797279,130858,128320,16,1,41,0,771,63995.0,605.0,14596.0,116C,OMBRE,61.0,5.0,25.0,,,Paris,Centre Commercial,Succursale,0,0,41
2016-03-08,3585211792069,130900,128234,14,1,32,0,7514,61343.0,152.0,12967.0,507,FIEST,20.0,6.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,32
2016-03-08,3585211797828,130900,128234,14,1,39,0,7514,63751.0,29.0,14352.0,244,MELAN,14.0,6.0,3.0,Homewear,Homewear_Bas,Paris,Centre ville,Succursale,0,0,39
2016-07-31,3585211886393,130900,128234,14,1,55,0,7514,66285.0,24.0,15991.0,141,CHUCH,2126.0,3.0,10.0,Corseterie,Corseterie_PP,Paris,Centre ville,Succursale,0,0,55
2015-09-29,3585211718700,130900,128234,14,1,29,0,7514,60168.0,90.0,12276.0,120,OPERE,20.0,5.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,29
2015-12-14,3585211718700,130900,128234,38,1,29,0,7511,60168.0,90.0,12276.0,120,OPERE,20.0,5.0,3.0,Corseterie,Slip,Paris,Centre ville,Succursale,0,0,29
2016-03-15,3585211874574,130900,128234,7,1,0,100,7514,62275.0,7.0,13741.0,FAVO,TROUS,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2016-07-23,3585211915857,130900,128234,12,1,0,100,7514,66361.0,66.0,11019.0,540,FAVOR,3201.0,1.0,5.0,Bain,Bain_Beachwear,Paris,Centre ville,Succursale,0,0,0
2016-07-06,3585211777714,130900,128234,7,1,59,0,7514,62106.0,135.0,13574.0,502,SWIMM,20.0,6.0,3.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,59
2016-03-08,3585211792274,130900,128234,14,1,49,0,7514,61364.0,244.0,12988.0,523D,FIEST,20.0,6.0,25.0,Bain,Bain_Maillot,Paris,Centre ville,Succursale,0,0,49
2015-10-06,3585211779459,130900,128234,11,1,0,100,7514,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Paris,Centre ville,Succursale,0,1,0
2015-10-06,3585211732744,130900,128234,11,1,0,100,7514,58119.0,310.0,11020.0,270,FAVOR,10.0,2.0,10.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,0
2016-06-05,3585211800672,130900,128234,5,1,29,0,7514,63663.0,31.0,14264.0,247,MARCE,51.0,3.0,10.0,Homewear,Homewear_Haut,Paris,Centre ville,Succursale,0,0,29
2015-09-22,3585211718151,130900,128234,5,1,42,0,7512,60113.0,228.0,12221.0,101C,OPERE,20.0,6.0,25.0,Corseterie,Corbeille,Paris,Centre ville,Succursale,0,0,42
2015-09-29,3585211727016,130900,128234,14,1,29,0,7514,59595.0,30.0,2245.0,245,HOUPE,93.0,4.0,4.0,Homewear,Homewear_Ensemble,Paris,Centre ville,Succursale,0,0,29
2016-06-29,3585211798276,130901,128233,29,1,20,0,511,64019.0,19.0,14620.0,122,OMBRE,20.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,20
2016-06-29,3585211796876,130901,128233,29,1,34,0,511,63955.0,228.0,14556.0,101C,OMBRE,20.0,4.0,25.0,Corseterie,Corbeille,Province,Centre ville,Succursale,0,0,34
2016-01-11,3585211715372,130901,128233,11,1,39,0,541,59760.0,605.0,11945.0,116C,INSOL,38.0,5.0,25.0,,,Province,Centre ville,Succursale,0,0,39
2016-01-11,3585211716317,130901,128233,11,1,23,0,541,59812.0,21.0,11945.0,128,INSOL,38.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Succursale,0,0,23
2015-09-05,3585211613654,130919,128261,7,1,26,0,561,50928.0,90.0,2305.0,120,JALOU,11.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,26
2016-03-17,3585211874574,130919,128261,23,1,0,100,561,62275.0,7.0,13741.0,FAVO,TROUS,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2015-09-05,3585211377600,130919,128261,7,1,39,0,561,,,,,,,,,,,Province,Centre ville,Succursale,0,0,39
2015-09-05,3585211666865,130919,128261,7,1,25,0,561,53649.0,419.0,3635.0,340,SILK,65.0,2.0,10.0,Corseterie,Slip,Province,Centre ville,Succursale,0,0,25
2015-10-21,3585211779459,130919,128261,1,1,0,100,561,58128.0,7.0,11025.0,FAVO,20FAV,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-04-28,3585211785276,130929,128268,4,1,30,0,442,62426.0,20.0,11424.0,124,COCOT,10.0,1.0,10.0,Corseterie,Short,Province,Centre Commercial,Succursale,0,0,30
2016-04-28,3585211783449,130929,128268,4,1,42,0,442,62287.0,212.0,11424.0,100C,COCOT,10.0,5.0,25.0,Corseterie,Emboitant,Province,Centre Commercial,Succursale,0,0,42
2016-06-22,3585211633560,130953,128344,4,1,39,0,151,51311.0,213.0,2305.0,100D,JALOU,1199.0,5.0,25.0,Corseterie,Emboitant,Province,Centre ville,Affilié,0,0,39
2016-06-22,3585211635564,130953,128344,4,1,26,0,151,51650.0,157.0,2305.0,127,JALOU,1199.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Affilié,0,0,26
2016-06-22,3585211545283,130953,128344,4,1,15,0,151,50645.0,21.0,6163.0,128,EPURE,20.0,2.0,4.0,Corseterie,String/Tanga,Province,Centre ville,Affilié,0,0,15
2016-06-22,3585211546730,130953,128344,4,1,32,0,151,50490.0,225.0,6008.0,103D,EPURE,20.0,5.0,25.0,Corseterie,Emboitant,Province,Centre ville,Affilié,0,0,32
2015-12-28,3585211701641,130955,128342,6,1,26,0,62,59904.0,19.0,2305.0,122,JALOU,60.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre Commercial,Succursale,0,0,26
2015-12-28,3585211701740,130955,128342,6,1,27,0,62,59912.0,159.0,2305.0,126,JALOU,60.0,2.0,3.0,Corseterie,Short,Province,Centre Commercial,Succursale,0,0,27
2015-12-28,3585211701009,130955,128342,6,1,39,0,62,59840.0,213.0,2305.0,100D,JALOU,60.0,4.0,25.0,Corseterie,Emboitant,Province,Centre Commercial,Succursale,0,0,39
2015-12-28,3585211806803,130955,128342,6,1,15,0,62,60667.0,576.0,9501.0,219,SOCKS,21.0,2.0,10.0,,,Province,Centre Commercial,Succursale,0,0,15
2015-12-28,3585211716072,130955,128342,6,1,32,0,62,59800.0,20.0,11945.0,124,INSOL,70.0,1.0,4.0,Corseterie,Short,Province,Centre Commercial,Succursale,0,0,32
2015-12-28,3585211713941,130955,128342,6,1,45,0,62,59684.0,229.0,11997.0,101D,INSOL,70.0,4.0,25.0,Corseterie,Corbeille,Province,Centre Commercial,Succursale,0,0,45
2015-12-28,3585211716355,130955,128342,6,1,29,0,62,59816.0,21.0,11945.0,128,INSOL,70.0,1.0,10.0,Corseterie,String/Tanga,Province,Centre Commercial,Succursale,0,0,29
2016-04-25,3585211260346,130978,128401,2,1,43,0,592,41126.0,255.0,966.0,100E,FRIVO,20.0,5.0,25.0,Corseterie,Emboitant,Province,Centre ville,Succursale,0,0,43
2016-04-25,3585211802379,130978,128401,2,1,39,0,592,61750.0,69.0,13374.0,544,MEDIT,61.0,1.0,10.0,Bain,Bain_Beachwear,Province,Centre ville,Succursale,0,0,39
2016-06-21,7000000000195,131006,128378,6,1,0,100,292,64574.0,7.0,15110.0,FAVO,VPRIV,13.0,1.0,5.0,,,Province,Centre ville,Succursale,0,1,0
2016-06-21,3585211793653,131006,128378,6,1,45,30,292,62655.0,87.0,6719.0,277,CARES,11.0,1.0,10.0,Homewear,Homewear_Ensemble,Province,Centre ville,Succursale,0,0,45
2015-09-06,3585211262623,131040,128475,8,1,56,0,630,40880.0,24.0,966.0,141,FRIVO,20.0,2.0,10.0,Corseterie,Corseterie_PP,Province,Centre ville,Affilié,0,0,56
2016-03-31,3585211790492,131040,128475,15,1,0,100,630,58144.0,255.0,2305.0,100E,JALOU,61.0,6.0,25.0,Corseterie,Emboitant,Province,Centre ville,Affilié,0,0,0
2016-03-31,7000000000096,131040,128475,15,1,0,100,630,64576.0,7.0,15112.0,FAVO,2NDSG,13.0,1.0,5.0,,,Province,Centre ville,Affilié,0,1,0
2015-09-06,3585211262951,131040,128475,8,1,26,0,630,40870.0,19.0,966.0,122,FRIVO,20.0,2.0,10.0,Corseterie,String/Tanga,Province,Centre ville,Affilié,0,0,26
2016-03-31,3585211795077,131040,128475,15,1,43,0,630,64270.0,255.0,14871.0,100E,SOUVI,61.0,6.0,25.0,Corseterie,Emboitant,Province,Centre ville,Affilié,0,0,43
2016-03-31,3585211795800,131040,128475,15,1,27,0,630,64318.0,90.0,14919.0,120,SOUVI,61.0,4.0,3.0,Corseterie,Slip,Province,Centre ville,Affilié,0,0,27
